SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
F6,2015,6,13729.0,0.0%,0.0%,0.0%,0.0%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%,0.007283851700779372%
F7,2015,7,5513.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%,0.018138944313440958%
F8,2015,8,5486.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,0.01822821728034998%,
F9,2015,9,5678.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,
FA,2015,10,12201.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,
FB,2015,11,18539.0,0.0%,0.0%,0.0%,0.0%,0.005394034198176816%,0.005394034198176816%,0.005394034198176816%,0.005394034198176816%,0.005394034198176816%,0.005394034198176816%,0.010788068396353632%,0.010788068396353632%,0.01618210259453045%,0.01618210259453045%,0.01618210259453045%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,0.021576136792707264%,,,,
FC,2015,12,11836.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,0.008448800270361607%,,,,,
G1,2016,1,12566.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00795798185580137%,0.00795798185580137%,0.01591596371160274%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,0.023873945567404107%,,,,,,
G2,2016,2,14487.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0069027403879340105%,0.013805480775868021%,0.013805480775868021%,0.013805480775868021%,0.013805480775868021%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,0.02070822116380203%,,,,,,,
G3,2016,3,7968.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.01255020080321285%,0.01255020080321285%,0.01255020080321285%,0.01255020080321285%,0.0251004016064257%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,0.03765060240963856%,,,,,,,,
G4,2016,4,5002.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,0.019992003198720514%,,,,,,,,,
G5,2016,5,4374.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,
G6,2016,6,8479.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,
G7,2016,7,5804.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,0.017229496898690556%,,,,,,,,,,,,
G8,2016,8,7979.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.012532898859506203%,0.025065797719012406%,,,,,,,,,,,,,
G9,2016,9,13220.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,0.0075642965204236%,,,,,,,,,,,,,,
GA,2016,10,6869.0,0.0%,0.0%,0.0%,0.0%,0.014558159848595138%,0.029116319697190276%,0.04367447954578541%,0.07279079924297568%,0.07279079924297568%,0.07279079924297568%,0.07279079924297568%,0.07279079924297568%,0.07279079924297568%,0.08734895909157082%,0.08734895909157082%,0.10190711894016596%,0.10190711894016596%,0.10190711894016596%,0.10190711894016596%,0.10190711894016596%,0.10190711894016596%,,,,,,,,,,,,,,,
GB,2016,11,8479.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.011793843613633684%,0.023587687227267368%,0.03538153084090105%,0.03538153084090105%,0.03538153084090105%,0.03538153084090105%,0.03538153084090105%,0.047175374454534735%,0.047175374454534735%,0.047175374454534735%,0.047175374454534735%,0.047175374454534735%,0.047175374454534735%,0.047175374454534735%,,,,,,,,,,,,,,,,
GC,2016,12,8371.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.011946004061641381%,0.011946004061641381%,0.011946004061641381%,0.023892008123282762%,0.023892008123282762%,0.03583801218492414%,0.03583801218492414%,0.03583801218492414%,0.03583801218492414%,0.03583801218492414%,0.0597300203082069%,0.07167602436984828%,,,,,,,,,,,,,,,,,
H1,2017,1,7703.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.012981955082435416%,0.012981955082435416%,0.025963910164870832%,0.025963910164870832%,0.025963910164870832%,0.025963910164870832%,0.025963910164870832%,0.025963910164870832%,0.025963910164870832%,0.025963910164870832%,,,,,,,,,,,,,,,,,,
H2,2017,2,7211.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.013867702121758425%,0.013867702121758425%,0.013867702121758425%,0.013867702121758425%,0.013867702121758425%,0.013867702121758425%,0.013867702121758425%,0.013867702121758425%,0.013867702121758425%,,,,,,,,,,,,,,,,,,,
H3,2017,3,7372.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,
H4,2017,4,4048.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.024703557312252964%,0.024703557312252964%,0.024703557312252964%,0.024703557312252964%,0.024703557312252964%,0.024703557312252964%,0.024703557312252964%,0.024703557312252964%,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,9510.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,4805.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.04162330905306972%,0.04162330905306972%,0.04162330905306972%,0.04162330905306972%,0.04162330905306972%,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,5280.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,6941.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,7679.0,0.0%,0.0%,0.0%,0.0%,0.013022528975126969%,0.013022528975126969%,0.013022528975126969%,0.013022528975126969%,0.013022528975126969%,0.013022528975126969%,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,7170.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,11842.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.00844451950684006%,0.00844451950684006%,0.00844451950684006%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,3659.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,4050.0,0.0%,0.0%,0.0%,0.0%,0.02469135802469136%,0.02469135802469136%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,5170.0,0.0%,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,4520.0,0.0%,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,5940.0,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,3037.0,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,4630.0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
